Repeat,Fold,Sample_ID,GEO_ID,Label,Subject_Group,Subset
1,3,GSM3036806,GSE111662,Normal,GSE111662:A1541,Validation
1,4,GSM1501829,GSE61304,Cancer,GSE61304:GSM:GSM1501829,Validation
1,4,GSM1501830,GSE61304,Cancer,GSE61304:GSM:GSM1501830,Validation
1,4,GSM1501837,GSE61304,Cancer,GSE61304:GSM:GSM1501837,Validation
1,4,GSM1501841,GSE61304,Cancer,GSE61304:GSM:GSM1501841,Validation
1,4,GSM1501844,GSE61304,Cancer,GSE61304:GSM:GSM1501844,Validation
1,4,GSM1501850,GSE61304,Cancer,GSE61304:GSM:GSM1501850,Validation
1,4,GSM1501852,GSE61304,Cancer,GSE61304:GSM:GSM1501852,Validation
1,4,GSM1501856,GSE61304,Cancer,GSE61304:GSM:GSM1501856,Validation
1,4,GSM1501857,GSE61304,Cancer,GSE61304:GSM:GSM1501857,Validation
1,4,GSM1501860,GSE61304,Cancer,GSE61304:GSM:GSM1501860,Validation
1,4,GSM1501877,GSE61304,Cancer,GSE61304:GSM:GSM1501877,Validation
1,4,GSM1045202,GSE42568,Normal,GSE42568:GSM:GSM1045202,Validation
1,4,GSM1045211,GSE42568,Cancer,GSE42568:GSM:GSM1045211,Validation
1,4,GSM1045223,GSE42568,Cancer,GSE42568:GSM:GSM1045223,Validation
1,4,GSM1045224,GSE42568,Cancer,GSE42568:GSM:GSM1045224,Validation
1,4,GSM1045228,GSE42568,Cancer,GSE42568:GSM:GSM1045228,Validation
1,4,GSM1045233,GSE42568,Cancer,GSE42568:GSM:GSM1045233,Validation
1,4,GSM1045237,GSE42568,Cancer,GSE42568:GSM:GSM1045237,Validation
1,4,GSM1045240,GSE42568,Cancer,GSE42568:GSM:GSM1045240,Validation
1,4,GSM1045242,GSE42568,Cancer,GSE42568:GSM:GSM1045242,Validation
1,4,GSM1045247,GSE42568,Cancer,GSE42568:GSM:GSM1045247,Validation
1,4,GSM1045248,GSE42568,Cancer,GSE42568:GSM:GSM1045248,Validation
1,4,GSM1045256,GSE42568,Cancer,GSE42568:GSM:GSM1045256,Validation
1,4,GSM1045258,GSE42568,Cancer,GSE42568:GSM:GSM1045258,Validation
1,4,GSM1045268,GSE42568,Cancer,GSE42568:GSM:GSM1045268,Validation
1,4,GSM1045279,GSE42568,Cancer,GSE42568:GSM:GSM1045279,Validation
1,4,GSM1045288,GSE42568,Cancer,GSE42568:GSM:GSM1045288,Validation
1,4,GSM1045305,GSE42568,Cancer,GSE42568:GSM:GSM1045305,Validation
1,4,GSM1045309,GSE42568,Cancer,GSE42568:GSM:GSM1045309,Validation
1,4,GSM719637,GSE29044,Normal,GSE29044:BC133,Validation
1,4,GSM719645,GSE29044,Cancer,GSE29044:BC027,Validation
1,4,GSM719654,GSE29044,Cancer,GSE29044:BC133,Validation
1,4,GSM719689,GSE29044,Normal,GSE29044:BC117,Validation
1,4,GSM719704,GSE29044,Cancer,GSE29044:BC020,Validation
1,4,GSM719711,GSE29044,Cancer,GSE29044:BC117,Validation
1,4,GSM719718,GSE29044,Cancer,GSE29044:BC289,Validation
1,4,GSM719721,GSE29044,Cancer,GSE29044:BC366,Validation
1,4,GSM719735,GSE29044,Normal,GSE29044:BC341,Validation
1,4,GSM719739,GSE29044,Cancer,GSE29044:BC187,Validation
1,4,GSM719741,GSE29044,Cancer,GSE29044:BC436,Validation
1,4,GSM85475,GSE3744,Cancer,GSE3744:GSM:GSM85475,Validation
1,4,GSM85477,GSE3744,Cancer,GSE3744:GSM:GSM85477,Validation
1,4,GSM85481,GSE3744,Cancer,GSE3744:GSM:GSM85481,Validation
1,4,GSM85482,GSE3744,Cancer,GSE3744:GSM:GSM85482,Validation
1,4,GSM85487,GSE3744,Cancer,GSE3744:GSM:GSM85487,Validation
1,4,GSM85494,GSE3744,Cancer,GSE3744:GSM:GSM85494,Validation
1,4,GSM85495,GSE3744,Cancer,GSE3744:GSM:GSM85495,Validation
1,4,GSM85507,GSE3744,Cancer,GSE3744:GSM:GSM85507,Validation
1,4,GSM728611,GSE29431,Normal,GSE29431:GSM:GSM728611,Validation
1,4,GSM728617,GSE29431,Normal,GSE29431:GSM:GSM728617,Validation
1,4,GSM728623,GSE29431,Cancer,GSE29431:GSM:GSM728623,Validation
1,4,GSM728631,GSE29431,Cancer,GSE29431:GSM:GSM728631,Validation
1,4,GSM728641,GSE29431,Cancer,GSE29431:GSM:GSM728641,Validation
1,4,GSM728657,GSE29431,Cancer,GSE29431:GSM:GSM728657,Validation
1,4,GSM728667,GSE29431,Cancer,GSE29431:GSM:GSM728667,Validation
1,4,GSM662770,GSE26910,Normal,GSE26910:PAIR2,Validation
1,4,GSM662771,GSE26910,Cancer,GSE26910:PAIR2,Validation
1,4,GSM662772,GSE26910,Normal,GSE26910:PAIR3,Validation
1,4,GSM662773,GSE26910,Cancer,GSE26910:PAIR3,Validation
1,4,GSM662778,GSE26910,Normal,GSE26910:PAIR6,Validation
1,4,GSM662779,GSE26910,Cancer,GSE26910:PAIR6,Validation
1,4,GSM1826237,GSE71053,Cancer,GSE71053:P3,Validation
1,4,GSM1826238,GSE71053,Normal,GSE71053:P3,Validation
1,4,GSM1826239,GSE71053,Normal,GSE71053:P3,Validation
1,4,GSM1826240,GSE71053,Normal,GSE71053:P3,Validation
1,4,GSM1826241,GSE71053,Cancer,GSE71053:P3,Validation
1,4,GSM1826242,GSE71053,Normal,GSE71053:P3,Validation
1,4,GSM272149,GSE10780,Normal,GSE10780:P8463,Validation
1,4,GSM272150,GSE10780,Normal,GSE10780:P8463,Validation
1,4,GSM272151,GSE10780,Normal,GSE10780:P8463,Validation
1,4,GSM272152,GSE10780,Normal,GSE10780:P8463,Validation
1,4,GSM272173,GSE10780,Cancer,GSE10780:P8672,Validation
1,4,GSM272174,GSE10780,Normal,GSE10780:P8689,Validation
1,4,GSM272182,GSE10780,Normal,GSE10780:P8706,Validation
1,4,GSM272183,GSE10780,Normal,GSE10780:P8706,Validation
1,4,GSM272211,GSE10780,Cancer,GSE10780:P9740,Validation
1,4,GSM272212,GSE10780,Normal,GSE10780:P9740,Validation
1,4,GSM272213,GSE10780,Cancer,GSE10780:P9740,Validation
1,4,GSM272216,GSE10780,Cancer,GSE10780:P10143,Validation
1,4,GSM272221,GSE10780,Cancer,GSE10780:P10180,Validation
1,4,GSM272222,GSE10780,Normal,GSE10780:P10180,Validation
1,4,GSM272225,GSE10780,Cancer,GSE10780:P10473,Validation
1,4,GSM272226,GSE10780,Normal,GSE10780:P10473,Validation
1,4,GSM272248,GSE10780,Normal,GSE10780:P10874,Validation
1,4,GSM272253,GSE10780,Cancer,GSE10780:P10928,Validation
1,4,GSM272259,GSE10780,Normal,GSE10780:P11003,Validation
1,4,GSM272260,GSE10780,Normal,GSE10780:P11003,Validation
1,4,GSM272261,GSE10780,Normal,GSE10780:P11003,Validation
1,4,GSM272266,GSE10780,Normal,GSE10780:P11103,Validation
1,4,GSM272267,GSE10780,Normal,GSE10780:P11103,Validation
1,4,GSM272268,GSE10780,Normal,GSE10780:P11103,Validation
1,4,GSM272270,GSE10780,Normal,GSE10780:P11123,Validation
1,4,GSM272271,GSE10780,Normal,GSE10780:P11123,Validation
1,4,GSM272298,GSE10780,Normal,GSE10780:P11478,Validation
1,4,GSM272299,GSE10780,Normal,GSE10780:P11478,Validation
1,4,GSM272300,GSE10780,Cancer,GSE10780:P11478,Validation
1,4,GSM272302,GSE10780,Normal,GSE10780:P11478,Validation
1,4,GSM272308,GSE10780,Normal,GSE10780:P11640,Validation
1,4,GSM742672,GSE30010,Normal,GSE30010:GSM:GSM742672,Validation
1,4,GSM742675,GSE30010,Normal,GSE30010:GSM:GSM742675,Validation
1,4,GSM742676,GSE30010,Normal,GSE30010:GSM:GSM742676,Validation
1,4,GSM742681,GSE30010,Normal,GSE30010:GSM:GSM742681,Validation
1,4,GSM742689,GSE30010,Normal,GSE30010:GSM:GSM742689,Validation
1,4,GSM742699,GSE30010,Normal,GSE30010:GSM:GSM742699,Validation
1,4,GSM742711,GSE30010,Normal,GSE30010:GSM:GSM742711,Validation
1,4,GSM742714,GSE30010,Normal,GSE30010:GSM:GSM742714,Validation
1,4,GSM742716,GSE30010,Normal,GSE30010:GSM:GSM742716,Validation
1,4,GSM742719,GSE30010,Normal,GSE30010:GSM:GSM742719,Validation
1,4,GSM742730,GSE30010,Normal,GSE30010:GSM:GSM742730,Validation
1,4,GSM742738,GSE30010,Normal,GSE30010:GSM:GSM742738,Validation
1,4,GSM742742,GSE30010,Normal,GSE30010:GSM:GSM742742,Validation
1,4,GSM742749,GSE30010,Normal,GSE30010:GSM:GSM742749,Validation
1,4,GSM742751,GSE30010,Normal,GSE30010:GSM:GSM742751,Validation
1,4,GSM742766,GSE30010,Normal,GSE30010:GSM:GSM742766,Validation
1,4,GSM742773,GSE30010,Normal,GSE30010:GSM:GSM742773,Validation
1,4,GSM3036784,GSE111662,Normal,GSE111662:A1501,Validation
1,4,GSM3036787,GSE111662,Normal,GSE111662:A1489,Validation
1,4,GSM3036788,GSE111662,Normal,GSE111662:A1489,Validation
1,4,GSM3036797,GSE111662,Normal,GSE111662:A1478,Validation
1,4,GSM3036800,GSE111662,Normal,GSE111662:A1478,Validation
1,4,GSM3036803,GSE111662,Normal,GSE111662:A1489,Validation
1,5,GSM1501822,GSE61304,Cancer,GSE61304:GSM:GSM1501822,Validation
1,5,GSM1501836,GSE61304,Cancer,GSE61304:GSM:GSM1501836,Validation
1,5,GSM1501839,GSE61304,Cancer,GSE61304:GSM:GSM1501839,Validation
1,5,GSM1501847,GSE61304,Cancer,GSE61304:GSM:GSM1501847,Validation
1,5,GSM1501848,GSE61304,Cancer,GSE61304:GSM:GSM1501848,Validation
1,5,GSM1501861,GSE61304,Cancer,GSE61304:GSM:GSM1501861,Validation
1,5,GSM1501862,GSE61304,Cancer,GSE61304:GSM:GSM1501862,Validation
1,5,GSM1501863,GSE61304,Cancer,GSE61304:GSM:GSM1501863,Validation
1,5,GSM1501869,GSE61304,Cancer,GSE61304:GSM:GSM1501869,Validation
1,5,GSM1501875,GSE61304,Cancer,GSE61304:GSM:GSM1501875,Validation
1,5,GSM1045205,GSE42568,Normal,GSE42568:GSM:GSM1045205,Validation
1,5,GSM1045208,GSE42568,Cancer,GSE42568:GSM:GSM1045208,Validation
1,5,GSM1045225,GSE42568,Cancer,GSE42568:GSM:GSM1045225,Validation
1,5,GSM1045234,GSE42568,Cancer,GSE42568:GSM:GSM1045234,Validation
1,5,GSM1045239,GSE42568,Cancer,GSE42568:GSM:GSM1045239,Validation
1,5,GSM1045249,GSE42568,Cancer,GSE42568:GSM:GSM1045249,Validation
1,5,GSM1045253,GSE42568,Cancer,GSE42568:GSM:GSM1045253,Validation
1,5,GSM1045259,GSE42568,Cancer,GSE42568:GSM:GSM1045259,Validation
1,5,GSM1045262,GSE42568,Cancer,GSE42568:GSM:GSM1045262,Validation
1,5,GSM1045265,GSE42568,Cancer,GSE42568:GSM:GSM1045265,Validation
1,5,GSM1045272,GSE42568,Cancer,GSE42568:GSM:GSM1045272,Validation
1,5,GSM1045281,GSE42568,Cancer,GSE42568:GSM:GSM1045281,Validation
1,5,GSM1045290,GSE42568,Cancer,GSE42568:GSM:GSM1045290,Validation
1,5,GSM1045295,GSE42568,Cancer,GSE42568:GSM:GSM1045295,Validation
1,5,GSM1045303,GSE42568,Cancer,GSE42568:GSM:GSM1045303,Validation
1,5,GSM1045306,GSE42568,Cancer,GSE42568:GSM:GSM1045306,Validation
1,5,GSM1045308,GSE42568,Cancer,GSE42568:GSM:GSM1045308,Validation
1,5,GSM1045311,GSE42568,Cancer,GSE42568:GSM:GSM1045311,Validation
1,5,GSM719635,GSE29044,Normal,GSE29044:BC098,Validation
1,5,GSM719647,GSE29044,Cancer,GSE29044:BC035,Validation
1,5,GSM719648,GSE29044,Cancer,GSE29044:BC037,Validation
1,5,GSM719649,GSE29044,Cancer,GSE29044:BC048,Validation
1,5,GSM719651,GSE29044,Cancer,GSE29044:BC098,Validation
1,5,GSM719677,GSE29044,Cancer,GSE29044:BC39,Validation
1,5,GSM719680,GSE29044,Cancer,GSE29044:BC546,Validation
1,5,GSM719686,GSE29044,Normal,GSE29044:BC038,Validation
1,5,GSM719690,GSE29044,Normal,GSE29044:BC141,Validation
1,5,GSM719695,GSE29044,Normal,GSE29044:BC290,Validation
1,5,GSM719698,GSE29044,Normal,GSE29044:BC355,Validation
1,5,GSM719708,GSE29044,Cancer,GSE29044:BC038,Validation
1,5,GSM719712,GSE29044,Cancer,GSE29044:BC141,Validation
1,5,GSM719719,GSE29044,Cancer,GSE29044:BC290,Validation
1,5,GSM719723,GSE29044,Cancer,GSE29044:BC384,Validation
1,5,GSM719724,GSE29044,Cancer,GSE29044:BC384,Validation
1,5,GSM719737,GSE29044,Cancer,GSE29044:BC084,Validation
1,5,GSM85478,GSE3744,Cancer,GSE3744:GSM:GSM85478,Validation
1,5,GSM85479,GSE3744,Cancer,GSE3744:GSM:GSM85479,Validation
1,5,GSM85483,GSE3744,Cancer,GSE3744:GSM:GSM85483,Validation
1,5,GSM85488,GSE3744,Cancer,GSE3744:GSM:GSM85488,Validation
1,5,GSM85490,GSE3744,Cancer,GSE3744:GSM:GSM85490,Validation
1,5,GSM85496,GSE3744,Cancer,GSE3744:GSM:GSM85496,Validation
1,5,GSM85517,GSE3744,Normal,GSE3744:GSM:GSM85517,Validation
1,5,GSM728612,GSE29431,Normal,GSE29431:GSM:GSM728612,Validation
1,5,GSM728616,GSE29431,Normal,GSE29431:GSM:GSM728616,Validation
1,5,GSM728627,GSE29431,Cancer,GSE29431:GSM:GSM728627,Validation
1,5,GSM728630,GSE29431,Cancer,GSE29431:GSM:GSM728630,Validation
1,5,GSM728634,GSE29431,Cancer,GSE29431:GSM:GSM728634,Validation
1,5,GSM728636,GSE29431,Cancer,GSE29431:GSM:GSM728636,Validation
1,5,GSM728639,GSE29431,Cancer,GSE29431:GSM:GSM728639,Validation
1,5,GSM728650,GSE29431,Cancer,GSE29431:GSM:GSM728650,Validation
1,5,GSM728651,GSE29431,Cancer,GSE29431:GSM:GSM728651,Validation
1,5,GSM728653,GSE29431,Cancer,GSE29431:GSM:GSM728653,Validation
1,5,GSM728654,GSE29431,Cancer,GSE29431:GSM:GSM728654,Validation
1,5,GSM728664,GSE29431,Cancer,GSE29431:GSM:GSM728664,Validation
1,5,GSM728672,GSE29431,Cancer,GSE29431:GSM:GSM728672,Validation
1,5,GSM1826225,GSE71053,Cancer,GSE71053:P1,Validation
1,5,GSM1826226,GSE71053,Normal,GSE71053:P1,Validation
1,5,GSM1826227,GSE71053,Normal,GSE71053:P1,Validation
1,5,GSM1826229,GSE71053,Cancer,GSE71053:P1,Validation
1,5,GSM272133,GSE10780,Normal,GSE10780:P7369,Validation
1,5,GSM272134,GSE10780,Normal,GSE10780:P7369,Validation
1,5,GSM272145,GSE10780,Normal,GSE10780:P8456,Validation
1,5,GSM272146,GSE10780,Normal,GSE10780:P8456,Validation
1,5,GSM272147,GSE10780,Normal,GSE10780:P8456,Validation
1,5,GSM272148,GSE10780,Normal,GSE10780:P8456,Validation
1,5,GSM272164,GSE10780,Normal,GSE10780:P8628,Validation
1,5,GSM272171,GSE10780,Normal,GSE10780:P8671,Validation
1,5,GSM272172,GSE10780,Normal,GSE10780:P8671,Validation
1,5,GSM272189,GSE10780,Cancer,GSE10780:P8513,Validation
1,5,GSM272190,GSE10780,Normal,GSE10780:P8514,Validation
1,5,GSM272191,GSE10780,Normal,GSE10780:P8514,Validation
1,5,GSM272193,GSE10780,Normal,GSE10780:P8721,Validation
1,5,GSM272206,GSE10780,Normal,GSE10780:P9112,Validation
1,5,GSM272207,GSE10780,Normal,GSE10780:P9112,Validation
1,5,GSM272210,GSE10780,Normal,GSE10780:P9393,Validation
1,5,GSM272228,GSE10780,Normal,GSE10780:P10475,Validation
1,5,GSM272229,GSE10780,Normal,GSE10780:P10475,Validation
1,5,GSM272234,GSE10780,Normal,GSE10780:P10559,Validation
1,5,GSM272235,GSE10780,Normal,GSE10780:P10563,Validation
1,5,GSM272247,GSE10780,Cancer,GSE10780:P10786,Validation
1,5,GSM272283,GSE10780,Normal,GSE10780:P11354,Validation
1,5,GSM272285,GSE10780,Normal,GSE10780:P11354,Validation
1,5,GSM272286,GSE10780,Normal,GSE10780:P11354,Validation
1,5,GSM272290,GSE10780,Cancer,GSE10780:P11455,Validation
1,5,GSM272291,GSE10780,Normal,GSE10780:P11455,Validation
1,5,GSM272313,GSE10780,Normal,GSE10780:P11732,Validation
1,5,GSM272314,GSE10780,Normal,GSE10780:P11732,Validation
1,5,GSM272315,GSE10780,Normal,GSE10780:P11732,Validation
1,5,GSM742670,GSE30010,Normal,GSE30010:GSM:GSM742670,Validation
1,5,GSM742678,GSE30010,Normal,GSE30010:GSM:GSM742678,Validation
1,5,GSM742682,GSE30010,Normal,GSE30010:GSM:GSM742682,Validation
1,5,GSM742683,GSE30010,Normal,GSE30010:GSM:GSM742683,Validation
1,5,GSM742688,GSE30010,Normal,GSE30010:GSM:GSM742688,Validation
1,5,GSM742695,GSE30010,Normal,GSE30010:GSM:GSM742695,Validation
1,5,GSM742700,GSE30010,Normal,GSE30010:GSM:GSM742700,Validation
1,5,GSM742707,GSE30010,Normal,GSE30010:GSM:GSM742707,Validation
1,5,GSM742715,GSE30010,Normal,GSE30010:GSM:GSM742715,Validation
1,5,GSM742720,GSE30010,Normal,GSE30010:GSM:GSM742720,Validation
1,5,GSM742727,GSE30010,Normal,GSE30010:GSM:GSM742727,Validation
1,5,GSM742729,GSE30010,Normal,GSE30010:GSM:GSM742729,Validation
1,5,GSM742739,GSE30010,Normal,GSE30010:GSM:GSM742739,Validation
1,5,GSM742740,GSE30010,Normal,GSE30010:GSM:GSM742740,Validation
1,5,GSM742745,GSE30010,Normal,GSE30010:GSM:GSM742745,Validation
1,5,GSM742753,GSE30010,Normal,GSE30010:GSM:GSM742753,Validation
1,5,GSM742760,GSE30010,Normal,GSE30010:GSM:GSM742760,Validation
1,5,GSM742764,GSE30010,Normal,GSE30010:GSM:GSM742764,Validation
1,5,GSM742765,GSE30010,Normal,GSE30010:GSM:GSM742765,Validation
1,5,GSM742769,GSE30010,Normal,GSE30010:GSM:GSM742769,Validation
1,5,GSM742770,GSE30010,Normal,GSE30010:GSM:GSM742770,Validation
1,5,GSM3036796,GSE111662,Normal,GSE111662:A1533,Validation
1,5,GSM3036799,GSE111662,Normal,GSE111662:A1533,Validation
2,1,GSM1501824,GSE61304,Cancer,GSE61304:GSM:GSM1501824,Validation
2,1,GSM1501825,GSE61304,Cancer,GSE61304:GSM:GSM1501825,Validation
2,1,GSM1501830,GSE61304,Cancer,GSE61304:GSM:GSM1501830,Validation
2,1,GSM1501832,GSE61304,Cancer,GSE61304:GSM:GSM1501832,Validation
2,1,GSM1501833,GSE61304,Cancer,GSE61304:GSM:GSM1501833,Validation
2,1,GSM1501835,GSE61304,Cancer,GSE61304:GSM:GSM1501835,Validation
2,1,GSM1501841,GSE61304,Cancer,GSE61304:GSM:GSM1501841,Validation
2,1,GSM1501842,GSE61304,Cancer,GSE61304:GSM:GSM1501842,Validation
2,1,GSM1501852,GSE61304,Cancer,GSE61304:GSM:GSM1501852,Validation
2,1,GSM1501853,GSE61304,Cancer,GSE61304:GSM:GSM1501853,Validation
2,1,GSM1045197,GSE42568,Normal,GSE42568:GSM:GSM1045197,Validation
2,1,GSM1045198,GSE42568,Normal,GSE42568:GSM:GSM1045198,Validation
2,1,GSM1045202,GSE42568,Normal,GSE42568:GSM:GSM1045202,Validation
2,1,GSM1045219,GSE42568,Cancer,GSE42568:GSM:GSM1045219,Validation
2,1,GSM1045220,GSE42568,Cancer,GSE42568:GSM:GSM1045220,Validation
2,1,GSM1045223,GSE42568,Cancer,GSE42568:GSM:GSM1045223,Validation
2,1,GSM1045239,GSE42568,Cancer,GSE42568:GSM:GSM1045239,Validation
2,1,GSM1045242,GSE42568,Cancer,GSE42568:GSM:GSM1045242,Validation
2,1,GSM1045249,GSE42568,Cancer,GSE42568:GSM:GSM1045249,Validation
2,1,GSM1045262,GSE42568,Cancer,GSE42568:GSM:GSM1045262,Validation
2,1,GSM1045268,GSE42568,Cancer,GSE42568:GSM:GSM1045268,Validation
2,1,GSM1045270,GSE42568,Cancer,GSE42568:GSM:GSM1045270,Validation
2,1,GSM1045282,GSE42568,Cancer,GSE42568:GSM:GSM1045282,Validation
2,1,GSM1045285,GSE42568,Cancer,GSE42568:GSM:GSM1045285,Validation
2,1,GSM1045290,GSE42568,Cancer,GSE42568:GSM:GSM1045290,Validation
2,1,GSM1045304,GSE42568,Cancer,GSE42568:GSM:GSM1045304,Validation
2,1,GSM1045308,GSE42568,Cancer,GSE42568:GSM:GSM1045308,Validation
2,1,GSM719639,GSE29044,Normal,GSE29044:BC196,Validation
2,1,GSM719642,GSE29044,Normal,GSE29044:BC273,Validation
2,1,GSM719645,GSE29044,Cancer,GSE29044:BC027,Validation
2,1,GSM719646,GSE29044,Cancer,GSE29044:BC033,Validation
2,1,GSM719657,GSE29044,Cancer,GSE29044:BC196,Validation
2,1,GSM719659,GSE29044,Cancer,GSE29044:BC217,Validation
2,1,GSM719663,GSE29044,Cancer,GSE29044:BC273,Validation
2,1,GSM719670,GSE29044,Cancer,GSE29044:BC378,Validation
2,1,GSM719681,GSE29044,Cancer,GSE29044:BC562,Validation
2,1,GSM719686,GSE29044,Normal,GSE29044:BC038,Validation
2,1,GSM719693,GSE29044,Normal,GSE29044:BC277,Validation
2,1,GSM719696,GSE29044,Normal,GSE29044:BC342,Validation
2,1,GSM719708,GSE29044,Cancer,GSE29044:BC038,Validation
2,1,GSM719716,GSE29044,Cancer,GSE29044:BC277,Validation
2,1,GSM719726,GSE29044,Cancer,GSE29044:BC408,Validation
2,1,GSM719729,GSE29044,Cancer,GSE29044:BC455,Validation
2,1,GSM85493,GSE3744,Cancer,GSE3744:GSM:GSM85493,Validation
2,1,GSM85496,GSE3744,Cancer,GSE3744:GSM:GSM85496,Validation
2,1,GSM85497,GSE3744,Cancer,GSE3744:GSM:GSM85497,Validation
2,1,GSM85500,GSE3744,Cancer,GSE3744:GSM:GSM85500,Validation
2,1,GSM85502,GSE3744,Cancer,GSE3744:GSM:GSM85502,Validation
2,1,GSM85510,GSE3744,Cancer,GSE3744:GSM:GSM85510,Validation
2,1,GSM728611,GSE29431,Normal,GSE29431:GSM:GSM728611,Validation
2,1,GSM728627,GSE29431,Cancer,GSE29431:GSM:GSM728627,Validation
2,1,GSM728630,GSE29431,Cancer,GSE29431:GSM:GSM728630,Validation
2,1,GSM728644,GSE29431,Cancer,GSE29431:GSM:GSM728644,Validation
2,1,GSM728648,GSE29431,Cancer,GSE29431:GSM:GSM728648,Validation
2,1,GSM728651,GSE29431,Cancer,GSE29431:GSM:GSM728651,Validation
2,1,GSM728656,GSE29431,Cancer,GSE29431:GSM:GSM728656,Validation
2,1,GSM728657,GSE29431,Cancer,GSE29431:GSM:GSM728657,Validation
2,1,GSM728663,GSE29431,Cancer,GSE29431:GSM:GSM728663,Validation
2,1,GSM728671,GSE29431,Cancer,GSE29431:GSM:GSM728671,Validation
2,1,GSM728675,GSE29431,Cancer,GSE29431:GSM:GSM728675,Validation
2,1,GSM662774,GSE26910,Normal,GSE26910:PAIR4,Validation
2,1,GSM662778,GSE26910,Normal,GSE26910:PAIR6,Validation
2,1,GSM662779,GSE26910,Cancer,GSE26910:PAIR6,Validation
2,1,GSM1826225,GSE71053,Cancer,GSE71053:P1,Validation
2,1,GSM1826226,GSE71053,Normal,GSE71053:P1,Validation
2,1,GSM1826227,GSE71053,Normal,GSE71053:P1,Validation
2,1,GSM1826229,GSE71053,Cancer,GSE71053:P1,Validation
2,1,GSM272136,GSE10780,Normal,GSE10780:P7397,Validation
2,1,GSM272137,GSE10780,Normal,GSE10780:P7397,Validation
2,1,GSM272143,GSE10780,Normal,GSE10780:P8380,Validation
2,1,GSM272144,GSE10780,Normal,GSE10780:P8380,Validation
2,1,GSM272149,GSE10780,Normal,GSE10780:P8463,Validation
2,1,GSM272150,GSE10780,Normal,GSE10780:P8463,Validation
2,1,GSM272151,GSE10780,Normal,GSE10780:P8463,Validation
2,1,GSM272152,GSE10780,Normal,GSE10780:P8463,Validation
2,1,GSM272154,GSE10780,Normal,GSE10780:P8607,Validation
2,1,GSM272174,GSE10780,Normal,GSE10780:P8689,Validation
2,1,GSM272184,GSE10780,Cancer,GSE10780:P8642,Validation
2,1,GSM272185,GSE10780,Cancer,GSE10780:P8642,Validation
2,1,GSM272187,GSE10780,Cancer,GSE10780:P8642,Validation
2,1,GSM272188,GSE10780,Cancer,GSE10780:P8642,Validation
2,1,GSM272193,GSE10780,Normal,GSE10780:P8721,Validation
2,1,GSM272218,GSE10780,Normal,GSE10780:P10176,Validation
2,1,GSM272219,GSE10780,Normal,GSE10780:P10176,Validation
2,1,GSM272220,GSE10780,Normal,GSE10780:P10176,Validation
2,1,GSM272247,GSE10780,Cancer,GSE10780:P10786,Validation
2,1,GSM272254,GSE10780,Cancer,GSE10780:P10957,Validation
2,1,GSM272259,GSE10780,Normal,GSE10780:P11003,Validation
2,1,GSM272260,GSE10780,Normal,GSE10780:P11003,Validation
2,1,GSM272261,GSE10780,Normal,GSE10780:P11003,Validation
2,1,GSM272281,GSE10780,Normal,GSE10780:P11320,Validation
2,1,GSM272282,GSE10780,Normal,GSE10780:P11320,Validation
2,1,GSM272298,GSE10780,Normal,GSE10780:P11478,Validation
2,1,GSM272299,GSE10780,Normal,GSE10780:P11478,Validation
2,1,GSM272300,GSE10780,Cancer,GSE10780:P11478,Validation
2,1,GSM272302,GSE10780,Normal,GSE10780:P11478,Validation
2,1,GSM272311,GSE10780,Normal,GSE10780:P11689,Validation
2,1,GSM272316,GSE10780,Cancer,GSE10780:P11770,Validation
2,1,GSM742674,GSE30010,Normal,GSE30010:GSM:GSM742674,Validation
2,1,GSM742681,GSE30010,Normal,GSE30010:GSM:GSM742681,Validation
2,1,GSM742682,GSE30010,Normal,GSE30010:GSM:GSM742682,Validation
2,1,GSM742694,GSE30010,Normal,GSE30010:GSM:GSM742694,Validation
2,1,GSM742695,GSE30010,Normal,GSE30010:GSM:GSM742695,Validation
2,1,GSM742696,GSE30010,Normal,GSE30010:GSM:GSM742696,Validation
2,1,GSM742700,GSE30010,Normal,GSE30010:GSM:GSM742700,Validation
2,1,GSM742713,GSE30010,Normal,GSE30010:GSM:GSM742713,Validation
2,1,GSM742717,GSE30010,Normal,GSE30010:GSM:GSM742717,Validation
2,1,GSM742718,GSE30010,Normal,GSE30010:GSM:GSM742718,Validation
2,1,GSM742719,GSE30010,Normal,GSE30010:GSM:GSM742719,Validation
2,1,GSM742720,GSE30010,Normal,GSE30010:GSM:GSM742720,Validation
2,1,GSM742730,GSE30010,Normal,GSE30010:GSM:GSM742730,Validation
2,1,GSM742732,GSE30010,Normal,GSE30010:GSM:GSM742732,Validation
2,1,GSM742733,GSE30010,Normal,GSE30010:GSM:GSM742733,Validation
2,1,GSM742749,GSE30010,Normal,GSE30010:GSM:GSM742749,Validation
2,1,GSM742752,GSE30010,Normal,GSE30010:GSM:GSM742752,Validation
2,1,GSM742761,GSE30010,Normal,GSE30010:GSM:GSM742761,Validation
2,1,GSM742763,GSE30010,Normal,GSE30010:GSM:GSM742763,Validation
2,1,GSM742769,GSE30010,Normal,GSE30010:GSM:GSM742769,Validation
2,1,GSM3036797,GSE111662,Normal,GSE111662:A1478,Validation
2,1,GSM3036800,GSE111662,Normal,GSE111662:A1478,Validation
2,1,GSM3036804,GSE111662,Normal,GSE111662:A1541,Validation
2,1,GSM3036806,GSE111662,Normal,GSE111662:A1541,Validation
