GSM_ID,GEO_ID,Label,Sample_title,Subject_Group,Group_Confidence,Group_Basis,Group_samples,Group_labels,Set,Validation_fold,Spans_development_heldout,Spans_primary_CV_folds
GSM272236,GSE10780,Normal,N10584A3: Unremarkable breast ducts (Normal),GSE10780:P10584,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,1.0,False,False
GSM272237,GSE10780,Normal,N10608K2: Unremarkable breast ducts (Normal),GSE10780:P10608,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,4.0,False,True
GSM272238,GSE10780,Normal,N10608K3: Unremarkable breast ducts (Normal),GSE10780:P10608,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,3.0,False,True
GSM272239,GSE10780,Normal,N10608K4: Unremarkable breast ducts (Normal),GSE10780:P10608,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,1.0,False,True
GSM272240,GSE10780,Normal,N10608K5: Unremarkable breast ducts (Normal),GSE10780:P10608,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,3.0,False,True
GSM272241,GSE10780,Normal,N10650C3: Unremarkable breast ducts (Normal),GSE10780:P10650,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,4.0,False,False
GSM272242,GSE10780,Cancer,T10686A1: Invasive ductal carcinoma (IDC),GSE10780:P10686,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Cancer,Model-development,5.0,False,False
GSM272243,GSE10780,Cancer,T10739D1: Invasive ductal carcinoma (IDC),GSE10780:P10739,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Cancer|Normal,Model-development,5.0,False,True
GSM272244,GSE10780,Normal,N10739D4: Unremarkable breast ducts (Normal),GSE10780:P10739,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Cancer|Normal,Model-development,3.0,False,True
GSM272245,GSE10780,Cancer,T10781D1: Invasive ductal carcinoma (IDC),GSE10780:P10781,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Cancer,Model-development,3.0,True,False
GSM272246,GSE10780,Cancer,T10781D2: Invasive ductal carcinoma (IDC),GSE10780:P10781,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Cancer,Post-harmonization held-out,,True,False
GSM272247,GSE10780,Cancer,T10786D1: Invasive ductal carcinoma (IDC),GSE10780:P10786,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Cancer,Model-development,3.0,False,False
GSM272248,GSE10780,Normal,N10874A1: Unremarkable breast ducts (Normal),GSE10780:P10874,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,3.0,False,False
GSM272249,GSE10780,Normal,N10910A2: Unremarkable breast ducts (Normal),GSE10780:P10910,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,2.0,True,True
GSM272250,GSE10780,Normal,N10910A3: Unremarkable breast ducts (Normal),GSE10780:P10910,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,3.0,True,True
GSM272251,GSE10780,Normal,N10910A4: Unremarkable breast ducts (Normal),GSE10780:P10910,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Post-harmonization held-out,,True,True
GSM272252,GSE10780,Cancer,T10918A1: Invasive ductal carcinoma (IDC),GSE10780:P10918,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Cancer,Post-harmonization held-out,,False,False
GSM272253,GSE10780,Cancer,T10928M1: Invasive ductal carcinoma (IDC),GSE10780:P10928,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Cancer,Model-development,1.0,False,False
GSM272254,GSE10780,Cancer,T10957A1: Invasive ductal carcinoma (IDC),GSE10780:P10957,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Cancer,Model-development,1.0,False,False
GSM272255,GSE10780,Normal,T10962A5: Unremarkable breast ducts (Normal),GSE10780:P10962,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Post-harmonization held-out,,False,False
GSM272256,GSE10780,Normal,N10964A1: Unremarkable breast ducts (Normal),GSE10780:P10964,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Post-harmonization held-out,,False,False
GSM272257,GSE10780,Normal,N10964A2: Unremarkable breast ducts (Normal),GSE10780:P10964,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Post-harmonization held-out,,False,False
GSM272258,GSE10780,Normal,N10964A4: Unremarkable breast ducts (Normal),GSE10780:P10964,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Post-harmonization held-out,,False,False
GSM272259,GSE10780,Normal,N11003A2: Unremarkable breast ducts (Normal),GSE10780:P11003,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,1.0,False,False
GSM272260,GSE10780,Normal,N11003A3: Unremarkable breast ducts (Normal),GSE10780:P11003,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,1.0,False,False
GSM272261,GSE10780,Normal,N11003A4: Unremarkable breast ducts (Normal),GSE10780:P11003,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,1.0,False,False
GSM272262,GSE10780,Cancer,T11063A1: Invasive ductal carcinoma (IDC),GSE10780:P11063,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Cancer|Normal,Model-development,4.0,False,True
GSM272263,GSE10780,Normal,N11063A2: Unremarkable breast ducts (Normal),GSE10780:P11063,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Cancer|Normal,Model-development,3.0,False,True
GSM272264,GSE10780,Normal,N11063A4: Unremarkable breast ducts (Normal),GSE10780:P11063,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Cancer|Normal,Model-development,5.0,False,True
GSM272265,GSE10780,Normal,N11063A5: Unremarkable breast ducts (Normal),GSE10780:P11063,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Cancer|Normal,Model-development,5.0,False,True
GSM272266,GSE10780,Normal,N11103G1: Unremarkable breast ducts (Normal),GSE10780:P11103,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,1.0,False,True
GSM272267,GSE10780,Normal,N11103G2: Unremarkable breast ducts (Normal),GSE10780:P11103,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,5.0,False,True
GSM272268,GSE10780,Normal,N11103G4: Unremarkable breast ducts (Normal),GSE10780:P11103,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,3.0,False,True
GSM272269,GSE10780,Normal,N11123D2: Unremarkable breast ducts (Normal),GSE10780:P11123,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Post-harmonization held-out,,True,False
GSM272270,GSE10780,Normal,N11123D3: Unremarkable breast ducts (Normal),GSE10780:P11123,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,1.0,True,False
GSM272271,GSE10780,Normal,N11123D4: Unremarkable breast ducts (Normal),GSE10780:P11123,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,1.0,True,False
GSM272272,GSE10780,Cancer,T11147A3: Invasive ductal carcinoma (IDC),GSE10780:P11147,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Cancer|Normal,Model-development,3.0,False,True
GSM272273,GSE10780,Normal,N11147J1: Unremarkable breast ducts (Normal),GSE10780:P11147,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Cancer|Normal,Model-development,2.0,False,True
GSM272274,GSE10780,Normal,N11196A2: Unremarkable breast ducts (Normal),GSE10780:P11196,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Post-harmonization held-out,,True,True
GSM272275,GSE10780,Normal,N11196A3: Unremarkable breast ducts (Normal),GSE10780:P11196,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,4.0,True,True
GSM272276,GSE10780,Normal,N11196A4: Unremarkable breast ducts (Normal),GSE10780:P11196,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,3.0,True,True
GSM272277,GSE10780,Normal,N11196A5: Unremarkable breast ducts (Normal),GSE10780:P11196,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,4.0,True,True
GSM272278,GSE10780,Normal,N11209A1: Unremarkable breast ducts (Normal),GSE10780:P11209,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,2.0,False,True
GSM272279,GSE10780,Normal,N11209A2: Unremarkable breast ducts (Normal),GSE10780:P11209,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,3.0,False,True
GSM272280,GSE10780,Cancer,T11286A1: Invasive ductal carcinoma (IDC),GSE10780:P11286,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Cancer,Post-harmonization held-out,,False,False
GSM272281,GSE10780,Normal,N11320G2: Unremarkable breast ducts (Normal),GSE10780:P11320,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,4.0,False,True
GSM272282,GSE10780,Normal,N11320G3: Unremarkable breast ducts (Normal),GSE10780:P11320,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,5.0,False,True
GSM272283,GSE10780,Normal,N11354D1: Unremarkable breast ducts (Normal),GSE10780:P11354,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,5.0,True,True
GSM272284,GSE10780,Normal,N11354D3: Unremarkable breast ducts (Normal),GSE10780:P11354,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Post-harmonization held-out,,True,True
GSM272285,GSE10780,Normal,N11354D4: Unremarkable breast ducts (Normal),GSE10780:P11354,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,3.0,True,True
GSM272286,GSE10780,Normal,N11354D6: Unremarkable breast ducts (Normal),GSE10780:P11354,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,4.0,True,True
GSM272287,GSE10780,Cancer,T11365A1: Invasive ductal carcinoma (IDC),GSE10780:P11365,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Cancer,Model-development,4.0,False,False
GSM272288,GSE10780,Normal,N11451A2: Unremarkable breast ducts (Normal),GSE10780:P11451,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Post-harmonization held-out,,True,False
GSM272289,GSE10780,Normal,N11451A4: Unremarkable breast ducts (Normal),GSE10780:P11451,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,5.0,True,False
GSM272290,GSE10780,Cancer,T11455B1: Invasive ductal carcinoma (IDC),GSE10780:P11455,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Cancer|Normal,Model-development,4.0,False,False
GSM272291,GSE10780,Normal,N11455B2: Unremarkable breast ducts (Normal),GSE10780:P11455,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Cancer|Normal,Model-development,4.0,False,False
GSM272292,GSE10780,Normal,N11464A5: Unremarkable breast ducts (Normal),GSE10780:P11464,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,5.0,False,True
GSM272293,GSE10780,Normal,N11464B1: Unremarkable breast ducts (Normal),GSE10780:P11464,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,2.0,False,True
GSM272294,GSE10780,Normal,N11464B3: Unremarkable breast ducts (Normal),GSE10780:P11464,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,1.0,False,True
GSM272295,GSE10780,Normal,N11472B1: Unremarkable breast ducts (Normal),GSE10780:P11472,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,3.0,False,True
GSM272296,GSE10780,Normal,N11472B3: Unremarkable breast ducts (Normal),GSE10780:P11472,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,4.0,False,True
GSM272297,GSE10780,Normal,N11472B4: Unremarkable breast ducts (Normal),GSE10780:P11472,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,2.0,False,True
GSM272298,GSE10780,Normal,N11478A3: Unremarkable breast ducts (Normal),GSE10780:P11478,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Cancer|Normal,Model-development,5.0,True,True
GSM272299,GSE10780,Normal,N11478A4: Unremarkable breast ducts (Normal),GSE10780:P11478,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Cancer|Normal,Model-development,5.0,True,True
GSM272300,GSE10780,Cancer,T11478C1: Invasive ductal carcinoma (IDC),GSE10780:P11478,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Cancer|Normal,Model-development,1.0,True,True
GSM272301,GSE10780,Cancer,T11478C3: Invasive ductal carcinoma (IDC),GSE10780:P11478,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Cancer|Normal,Post-harmonization held-out,,True,True
GSM272302,GSE10780,Normal,N11478C4: Unremarkable breast ducts (Normal),GSE10780:P11478,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Cancer|Normal,Model-development,1.0,True,True
GSM272303,GSE10780,Normal,N11545D4: Unremarkable breast ducts (Normal),GSE10780:P11545,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,5.0,False,False
GSM272304,GSE10780,Cancer,T11580C1: Invasive ductal carcinoma (IDC),GSE10780:P11580,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Cancer|Normal,Model-development,4.0,False,True
GSM272305,GSE10780,Normal,N11580C3: Unremarkable breast ducts (Normal),GSE10780:P11580,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Cancer|Normal,Model-development,2.0,False,True
GSM272306,GSE10780,Normal,N11580C4: Unremarkable breast ducts (Normal),GSE10780:P11580,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Cancer|Normal,Model-development,1.0,False,True
GSM272307,GSE10780,Normal,N11580C5: Unremarkable breast ducts (Normal),GSE10780:P11580,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Cancer|Normal,Model-development,2.0,False,True
GSM272308,GSE10780,Normal,N11640A1: Unremarkable breast ducts (Normal),GSE10780:P11640,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,2.0,False,False
GSM272309,GSE10780,Cancer,T11688A1: Invasive ductal carcinoma (IDC),GSE10780:P11688,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Cancer,Model-development,2.0,False,True
GSM272310,GSE10780,Cancer,N11688A4: Invasive ductal carcinoma (IDC),GSE10780:P11688,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Cancer,Model-development,5.0,False,True
GSM272311,GSE10780,Normal,N11689D4: Unremarkable breast ducts (Normal),GSE10780:P11689,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,1.0,False,False
GSM272312,GSE10780,Normal,N11693B2: Unremarkable breast ducts (Normal),GSE10780:P11693,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Post-harmonization held-out,,False,False
GSM272313,GSE10780,Normal,N11732C2: Unremarkable breast ducts (Normal),GSE10780:P11732,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,3.0,False,True
GSM272314,GSE10780,Normal,N11732C4: Unremarkable breast ducts (Normal),GSE10780:P11732,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,4.0,False,True
GSM272315,GSE10780,Normal,N11732C5: Unremarkable breast ducts (Normal),GSE10780:P11732,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,1.0,False,True
GSM272316,GSE10780,Cancer,T11770A1: Invasive ductal carcinoma (IDC),GSE10780:P11770,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Cancer,Model-development,5.0,False,False
GSM272317,GSE10780,Normal,N11792A1: Unremarkable breast ducts (Normal),GSE10780:P11792,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,4.0,False,False
GSM742668,GSE30010,Normal,Human breast biopsy s10,GSE30010:GSM:GSM742668,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,1.0,False,False
GSM742669,GSE30010,Normal,Human breast biopsy s18,GSE30010:GSM:GSM742669,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742670,GSE30010,Normal,Human breast biopsy s1,GSE30010:GSM:GSM742670,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742671,GSE30010,Normal,Human breast biopsy s20,GSE30010:GSM:GSM742671,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742672,GSE30010,Normal,Human breast biopsy s22,GSE30010:GSM:GSM742672,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742673,GSE30010,Normal,Human breast biopsy s26,GSE30010:GSM:GSM742673,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742674,GSE30010,Normal,Human breast biopsy s31,GSE30010:GSM:GSM742674,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM742675,GSE30010,Normal,Human breast biopsy s32,GSE30010:GSM:GSM742675,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742676,GSE30010,Normal,Human breast biopsy s33,GSE30010:GSM:GSM742676,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742677,GSE30010,Normal,Human breast biopsy s35,GSE30010:GSM:GSM742677,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,1.0,False,False
GSM742678,GSE30010,Normal,Human breast biopsy s36,GSE30010:GSM:GSM742678,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM742679,GSE30010,Normal,Human breast biopsy s37,GSE30010:GSM:GSM742679,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742680,GSE30010,Normal,Human breast biopsy s38,GSE30010:GSM:GSM742680,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742681,GSE30010,Normal,Human breast biopsy s42,GSE30010:GSM:GSM742681,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742682,GSE30010,Normal,Human breast biopsy s43,GSE30010:GSM:GSM742682,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742683,GSE30010,Normal,Human breast biopsy s44,GSE30010:GSM:GSM742683,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,1.0,False,False
GSM742684,GSE30010,Normal,Human breast biopsy s45,GSE30010:GSM:GSM742684,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742685,GSE30010,Normal,Human breast biopsy s46,GSE30010:GSM:GSM742685,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742686,GSE30010,Normal,Human breast biopsy s47,GSE30010:GSM:GSM742686,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM742687,GSE30010,Normal,Human breast biopsy s48,GSE30010:GSM:GSM742687,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742688,GSE30010,Normal,Human breast biopsy s49,GSE30010:GSM:GSM742688,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM742689,GSE30010,Normal,Human breast biopsy s50,GSE30010:GSM:GSM742689,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742690,GSE30010,Normal,Human breast biopsy s51,GSE30010:GSM:GSM742690,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,1.0,False,False
GSM742691,GSE30010,Normal,Human breast biopsy s52,GSE30010:GSM:GSM742691,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742692,GSE30010,Normal,Human breast biopsy s53,GSE30010:GSM:GSM742692,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742693,GSE30010,Normal,Human breast biopsy s54,GSE30010:GSM:GSM742693,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742694,GSE30010,Normal,Human breast biopsy s55,GSE30010:GSM:GSM742694,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,4.0,False,False
GSM742695,GSE30010,Normal,Human breast biopsy s56,GSE30010:GSM:GSM742695,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,4.0,False,False
GSM742696,GSE30010,Normal,Human breast biopsy s57,GSE30010:GSM:GSM742696,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM742697,GSE30010,Normal,Human breast biopsy s59,GSE30010:GSM:GSM742697,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742698,GSE30010,Normal,Human breast biopsy s60,GSE30010:GSM:GSM742698,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742699,GSE30010,Normal,Human breast biopsy s61,GSE30010:GSM:GSM742699,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,4.0,False,False
GSM742700,GSE30010,Normal,Human breast biopsy s62,GSE30010:GSM:GSM742700,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,4.0,False,False
GSM742701,GSE30010,Normal,Human breast biopsy s63,GSE30010:GSM:GSM742701,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742702,GSE30010,Normal,Human breast biopsy s64,GSE30010:GSM:GSM742702,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,4.0,False,False
GSM742703,GSE30010,Normal,Human breast biopsy s65,GSE30010:GSM:GSM742703,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,4.0,False,False
GSM742704,GSE30010,Normal,Human breast biopsy s67,GSE30010:GSM:GSM742704,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742705,GSE30010,Normal,Human breast biopsy s68,GSE30010:GSM:GSM742705,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742706,GSE30010,Normal,Human breast biopsy s69,GSE30010:GSM:GSM742706,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM742707,GSE30010,Normal,Human breast biopsy s70,GSE30010:GSM:GSM742707,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM742708,GSE30010,Normal,Human breast biopsy s71,GSE30010:GSM:GSM742708,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742709,GSE30010,Normal,Human breast biopsy s72,GSE30010:GSM:GSM742709,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM742710,GSE30010,Normal,Human breast biopsy s73,GSE30010:GSM:GSM742710,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742711,GSE30010,Normal,Human breast biopsy s75,GSE30010:GSM:GSM742711,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,1.0,False,False
GSM742712,GSE30010,Normal,Human breast biopsy s76,GSE30010:GSM:GSM742712,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM742713,GSE30010,Normal,Human breast biopsy s78,GSE30010:GSM:GSM742713,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742714,GSE30010,Normal,Human breast biopsy s79,GSE30010:GSM:GSM742714,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM742715,GSE30010,Normal,Human breast biopsy s80,GSE30010:GSM:GSM742715,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,1.0,False,False
GSM742716,GSE30010,Normal,Human breast biopsy s81,GSE30010:GSM:GSM742716,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,4.0,False,False
GSM742717,GSE30010,Normal,Human breast biopsy s82,GSE30010:GSM:GSM742717,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742718,GSE30010,Normal,Human breast biopsy s83,GSE30010:GSM:GSM742718,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,4.0,False,False
GSM742719,GSE30010,Normal,Human breast biopsy s84,GSE30010:GSM:GSM742719,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742720,GSE30010,Normal,Human breast biopsy s85,GSE30010:GSM:GSM742720,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,4.0,False,False
GSM742721,GSE30010,Normal,Human breast biopsy s86,GSE30010:GSM:GSM742721,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742722,GSE30010,Normal,Human breast biopsy s87,GSE30010:GSM:GSM742722,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742723,GSE30010,Normal,Human breast biopsy V11,GSE30010:GSM:GSM742723,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742724,GSE30010,Normal,Human breast biopsy V13,GSE30010:GSM:GSM742724,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,1.0,False,False
